urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.asia.e_libro_secundo:32,urn:cite:lofts:fhg.mnaseas_patrensis:32
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.asia.e_libro_secundo:33,urn:cite:lofts:fhg.mnaseas_patrensis:33
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.asia.e_libro_secundo:34,urn:cite:lofts:fhg.mnaseas_patrensis:34
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.asia.e_libro_secundo:35,urn:cite:lofts:fhg.mnaseas_patrensis:35
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.asia.e_libro_secundo:36,urn:cite:lofts:fhg.mnaseas_patrensis:36
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.asia.e_libro_secundo:37,urn:cite:lofts:fhg.mnaseas_patrensis:37
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.libya.e_libro_secundo:38,urn:cite:lofts:fhg.mnaseas_patrensis:38
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.libya.e_libro_secundo:39,urn:cite:lofts:fhg.mnaseas_patrensis:39
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.libya.e_libro_secundo:40,urn:cite:lofts:fhg.mnaseas_patrensis:40
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.libya.e_libro_secundo:41,urn:cite:lofts:fhg.mnaseas_patrensis:41
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.periegesis_sive_periplus.libya.e_libro_secundo:42,urn:cite:lofts:fhg.mnaseas_patrensis:42
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.incertae_sedis.libya.e_libro_secundo:43,urn:cite:lofts:fhg.mnaseas_patrensis:43
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.incertae_sedis.libya.e_libro_secundo:44,urn:cite:lofts:fhg.mnaseas_patrensis:44
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.incertae_sedis.libya.e_libro_secundo:44,urn:cite:lofts:fhg.mnaseas_patrensis:44
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.incertae_sedis.libya.e_libro_secundo:45,urn:cite:lofts:fhg.mnaseas_patrensis:45
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.oraculorum_delphicorum_collectio.libya.e_libro_secundo:46,urn:cite:lofts:fhg.mnaseas_patrensis:46
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.oraculorum_delphicorum_collectio.libya.e_libro_secundo:47,urn:cite:lofts:fhg.mnaseas_patrensis:47
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.oraculorum_delphicorum_collectio.libya.e_libro_secundo:48,urn:cite:lofts:fhg.mnaseas_patrensis:48
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.oraculorum_delphicorum_collectio.libya.e_libro_secundo:49,urn:cite:lofts:fhg.mnaseas_patrensis:49
urn:lofts:fhg.mnaseas_patrensis.mnaseae_patrensis_fragmenta.oraculorum_delphicorum_collectio.libya.e_libro_secundo:50,urn:cite:lofts:fhg.mnaseas_patrensis:50
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.regum_et_imperatorum:1,urn:cite:lofts:fhg.satyrus:1
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.regum_et_imperatorum:2,urn:cite:lofts:fhg.satyrus:2
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.regum_et_imperatorum:3,urn:cite:lofts:fhg.satyrus:3
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.regum_et_imperatorum:4,urn:cite:lofts:fhg.satyrus:4
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.regum_et_imperatorum:5,urn:cite:lofts:fhg.satyrus:5
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.poetarum:6,urn:cite:lofts:fhg.satyrus:6
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.poetarum:6,urn:cite:lofts:fhg.satyrus:6
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.poetarum:6,urn:cite:lofts:fhg.satyrus:6
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.oratorum:7,urn:cite:lofts:fhg.satyrus:7
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.oratorum:8,urn:cite:lofts:fhg.satyrus:8
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.oratorum:9,urn:cite:lofts:fhg.satyrus:9
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.oratorum:9,urn:cite:lofts:fhg.satyrus:9
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum:10,urn:cite:lofts:fhg.satyrus:10
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum:11,urn:cite:lofts:fhg.satyrus:11
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum:12,urn:cite:lofts:fhg.satyrus:12
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum:13,urn:cite:lofts:fhg.satyrus:13
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum:14,urn:cite:lofts:fhg.satyrus:14
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum:15,urn:cite:lofts:fhg.satyrus:15
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum:16,urn:cite:lofts:fhg.satyrus:16
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum.e_libro_quarto:17,urn:cite:lofts:fhg.satyrus:17
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum.e_libro_quarto:18,urn:cite:lofts:fhg.satyrus:18
urn:lofts:fhg.satyrus.satyri_fragmenta.vitae.philosophorum.e_libro_quarto:19,urn:cite:lofts:fhg.satyrus:19
urn:lofts:fhg.satyrus.satyri_fragmenta.de_characteribus:20,urn:cite:lofts:fhg.satyrus:20
urn:lofts:fhg.satyrus.satyri_fragmenta.de_demis_alexandrinorum:21,urn:cite:lofts:fhg.satyrus:21
urn:lofts:fhg.satyrus.satyri_fragmenta.antiquorum_mythorum_collectio:22,urn:cite:lofts:fhg.satyrus:22
urn:lofts:fhg.satyrus.satyri_fragmenta.de_gemmis:23,urn:cite:lofts:fhg.satyrus:23
urn:lofts:fhg.satyrus.satyri_fragmenta.de_gemmis:24,urn:cite:lofts:fhg.satyrus:24
urn:lofts:fhg.satyrus.satyri_fragmenta.de_gemmis:25,urn:cite:lofts:fhg.satyrus:25
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.historiarum.e_libro_secundo:1,urn:cite:lofts:fhg.heraclides_lembus:1
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.historiarum.e_libro_secundo:2,urn:cite:lofts:fhg.heraclides_lembus:2
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.historiarum.e_libro_vicesimo_primo:3,urn:cite:lofts:fhg.heraclides_lembus:3
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.historiarum.e_libro_tricesimo_sexto:4,urn:cite:lofts:fhg.heraclides_lembus:4
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.historiarum.e_libro_tricesimo_septimo:5,urn:cite:lofts:fhg.heraclides_lembus:5
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.satyri_vitarum_epitome.e_libro_tricesimo_septimo:6,urn:cite:lofts:fhg.heraclides_lembus:6
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.satyri_vitarum_epitome.e_libro_tricesimo_septimo:6,urn:cite:lofts:fhg.heraclides_lembus:6
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.satyri_vitarum_epitome.e_libro_tricesimo_septimo:6,urn:cite:lofts:fhg.heraclides_lembus:6
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.satyri_vitarum_epitome.e_libro_tricesimo_septimo:6,urn:cite:lofts:fhg.heraclides_lembus:6
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.satyri_vitarum_epitome.e_libro_tricesimo_septimo:6,urn:cite:lofts:fhg.heraclides_lembus:6
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.satyri_vitarum_epitome.e_libro_tricesimo_septimo:7,urn:cite:lofts:fhg.heraclides_lembus:7
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:8,urn:cite:lofts:fhg.heraclides_lembus:8
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:9,urn:cite:lofts:fhg.heraclides_lembus:9
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:10,urn:cite:lofts:fhg.heraclides_lembus:10
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:11,urn:cite:lofts:fhg.heraclides_lembus:11
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:12,urn:cite:lofts:fhg.heraclides_lembus:12
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:13,urn:cite:lofts:fhg.heraclides_lembus:13
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:14,urn:cite:lofts:fhg.heraclides_lembus:14
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:14,urn:cite:lofts:fhg.heraclides_lembus:14
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:15,urn:cite:lofts:fhg.heraclides_lembus:15
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:15,urn:cite:lofts:fhg.heraclides_lembus:15
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:16,urn:cite:lofts:fhg.heraclides_lembus:16
urn:lofts:fhg.heraclides_lembus.heraclidis_lembi_fragmenta.sotionis_de_diadochis_operis_epitome.e_libro_tricesimo_septimo:17,urn:cite:lofts:fhg.heraclides_lembus:17
urn:lofts:fhg.posidonius_olbiopolita.posidonii_olbiopolitae_fragmenta.de_rebus_persei:1,urn:cite:lofts:fhg.posidonius_olbiopolita:1
urn:lofts:fhg.posidonius_olbiopolita.posidonii_olbiopolitae_fragmenta.de_rebus_persei:2,urn:cite:lofts:fhg.posidonius_olbiopolita:2
urn:lofts:fhg.posidonius_olbiopolita.posidonii_olbiopolitae_fragmenta.de_rebus_persei:3,urn:cite:lofts:fhg.posidonius_olbiopolita:3
urn:lofts:fhg.strato:,urn:cite:lofts:fhg.strato:
urn:lofts:fhg.aulus_postumius_albinus.auli_postumii_albini_fragmenta.liber_de_adventu_aeneae:1,urn:cite:lofts:fhg.aulus_postumius_albinus:1
urn:lofts:fhg.aulus_postumius_albinus.auli_postumii_albini_fragmenta.liber_de_adventu_aeneae:2,urn:cite:lofts:fhg.aulus_postumius_albinus:2
urn:lofts:fhg.zeno_rhodius.zenonis_rhodii_fragmenta.rodiaca:1,urn:cite:lofts:fhg.zeno_rhodius:1
urn:lofts:fhg.zeno_rhodius.zenonis_rhodii_fragmenta.rodiaca:2,urn:cite:lofts:fhg.zeno_rhodius:2
urn:lofts:fhg.zeno_rhodius.zenonis_rhodii_fragmenta.rodiaca:3,urn:cite:lofts:fhg.zeno_rhodius:3
urn:lofts:fhg.antisthenes_rhodius:,urn:cite:lofts:fhg.antisthenes_rhodius:
urn:lofts:fhg.scylax_caryandensis:,urn:cite:lofts:fhg.scylax_caryandensis:
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libris_primo_et_quinto:1,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:1
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_secundo:2,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:2
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_secundo:3,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:3
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_lebro_tertio:4,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:4
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_septimo:5,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:5
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_octavo:6,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:6
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_octavo:7,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:7
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_octavo:8,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:8
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_nono:9,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:9
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_duodecimo:10,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:10
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_duodecimo:11,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:11
urn:lofts:fhg.ptolemaeus_evergetes_ii.ptolemaei_evergetae_ii_fragmenta.commentarii.e_libro_duodecimo:12,urn:cite:lofts:fhg.ptolemaeus_evergetes_ii:12
urn:lofts:fhg.dionysius_thrax.dionysii_thracis_fragmenta.de_rhodo:1,urn:cite:lofts:fhg.dionysius_thrax:1
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_sexto:1,urn:cite:lofts:fhg.agatharchides_cnidius:1
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_duodecimo:2,urn:cite:lofts:fhg.agatharchides_cnidius:2
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_decimo_sexto:3,urn:cite:lofts:fhg.agatharchides_cnidius:3
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_decimo_nono:4,urn:cite:lofts:fhg.agatharchides_cnidius:4
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_vicesimo_secundo:5,urn:cite:lofts:fhg.agatharchides_cnidius:5
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_vicesimo_septimo:6,urn:cite:lofts:fhg.agatharchides_cnidius:6
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_vicesimo_octavo:7,urn:cite:lofts:fhg.agatharchides_cnidius:7
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_tricesimo:8,urn:cite:lofts:fhg.agatharchides_cnidius:8
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_tricesimo_primo:9,urn:cite:lofts:fhg.agatharchides_cnidius:9
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_tricesimo_quarto:10,urn:cite:lofts:fhg.agatharchides_cnidius:10
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_tricesimo_quinto:11,urn:cite:lofts:fhg.agatharchides_cnidius:11
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_tricesimo_octavo:12,urn:cite:lofts:fhg.agatharchides_cnidius:12
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_europaeis.e_libro_incerto:13,urn:cite:lofts:fhg.agatharchides_cnidius:13
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_asiaticis.e_libro_secundo:14,urn:cite:lofts:fhg.agatharchides_cnidius:14
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_asiaticis.e_libro_secundo:15,urn:cite:lofts:fhg.agatharchides_cnidius:15
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_asiaticis.e_libro_octavo:16,urn:cite:lofts:fhg.agatharchides_cnidius:16
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_asiaticis.e_libro_nono:17,urn:cite:lofts:fhg.agatharchides_cnidius:17
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_asiaticis.e_libro_decimo:18,urn:cite:lofts:fhg.agatharchides_cnidius:18
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_asiaticis.e_libris_incertis:19,urn:cite:lofts:fhg.agatharchides_cnidius:19
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.de_rebus_asiaticis.e_libris_incertis:19,urn:cite:lofts:fhg.agatharchides_cnidius:19
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.ex_incertis_operibus:20,urn:cite:lofts:fhg.agatharchides_cnidius:20
urn:lofts:fhg.agatharchides_cnidius.agatharchidis_cnidii_fragmenta.ex_incertis_operibus:20,urn:cite:lofts:fhg.agatharchides_cnidius:20
urn:lofts:fhg.agatharchides_samius.agatharchidis_samii_fragmenta.persica.e_libro_secundo:1,urn:cite:lofts:fhg.agatharchides_samius:1
urn:lofts:fhg.agatharchides_samius.agatharchidis_samii_fragmenta.phrygiaca:2,urn:cite:lofts:fhg.agatharchides_samius:2
urn:lofts:fhg.agatharchides_samius.agatharchidis_samii_fragmenta.de_lapidibus.e_libro_quarto:3,urn:cite:lofts:fhg.agatharchides_samius:3
urn:lofts:fhg.psaon_plataeensis:,urn:cite:lofts:fhg.psaon_plataeensis:
urn:lofts:fhg.cnaeus_aufidius.cnaeii_aufidii_fragmenta.epitomae:1,urn:cite:lofts:fhg.cnaeus_aufidius:1
urn:lofts:fhg.cnaeus_aufidius.cnaeii_aufidii_fragmenta.epitomae:2,urn:cite:lofts:fhg.cnaeus_aufidius:2
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.historiarum:1,urn:cite:lofts:fhg.publius_rutilius_rufus:1
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.historiarum:2,urn:cite:lofts:fhg.publius_rutilius_rufus:2
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.historiarum:3,urn:cite:lofts:fhg.publius_rutilius_rufus:3
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.historiarum:4,urn:cite:lofts:fhg.publius_rutilius_rufus:4
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.historiarum:5,urn:cite:lofts:fhg.publius_rutilius_rufus:5
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.historiarum:6,urn:cite:lofts:fhg.publius_rutilius_rufus:6
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libro_i:7,urn:cite:lofts:fhg.publius_rutilius_rufus:7
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libro_ii:8,urn:cite:lofts:fhg.publius_rutilius_rufus:8
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libro_iii:9,urn:cite:lofts:fhg.publius_rutilius_rufus:9
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libro_iv:10,urn:cite:lofts:fhg.publius_rutilius_rufus:10
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libro_v:11,urn:cite:lofts:fhg.publius_rutilius_rufus:11
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libro_v:12,urn:cite:lofts:fhg.publius_rutilius_rufus:12
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libris_incertis:13,urn:cite:lofts:fhg.publius_rutilius_rufus:13
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libris_incertis:14,urn:cite:lofts:fhg.publius_rutilius_rufus:14
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.de_vita_sua.e_libris_incertis:15,urn:cite:lofts:fhg.publius_rutilius_rufus:15
urn:lofts:fhg.publius_rutilius_rufus.publi_rutilii_rufi_fragmenta.orationes:,urn:cite:lofts:fhg.publius_rutilius_rufus:
urn:lofts:fhg.promathidas_heracleota.promathidae_heracleotae_fragmenta.historia_heracleae:1,urn:cite:lofts:fhg.promathidas_heracleota:1
urn:lofts:fhg.promathidas_heracleota.promathidae_heracleotae_fragmenta.historia_heracleae:2,urn:cite:lofts:fhg.promathidas_heracleota:2
urn:lofts:fhg.promathidas_heracleota.promathidae_heracleotae_fragmenta.historia_heracleae:3,urn:cite:lofts:fhg.promathidas_heracleota:3
urn:lofts:fhg.promathidas_heracleota.promathidae_heracleotae_fragmenta.historia_heracleae:4,urn:cite:lofts:fhg.promathidas_heracleota:4
urn:lofts:fhg.promathidas_heracleota.promathidae_heracleotae_fragmenta.historia_heracleae:4,urn:cite:lofts:fhg.promathidas_heracleota:4
urn:lofts:fhg.promathidas_heracleota.promathidae_heracleotae_fragmenta.historia_heracleae:5,urn:cite:lofts:fhg.promathidas_heracleota:5
urn:lofts:fhg.promathidas_heracleota.promathidae_heracleotae_fragmenta.hemiambi:6,urn:cite:lofts:fhg.promathidas_heracleota:6
urn:lofts:fhg.promathidas_heracleota.promathidae_heracleotae_fragmenta.e_scripto_incerto:7,urn:cite:lofts:fhg.promathidas_heracleota:7
urn:lofts:fhg.promathion.promathionis_fragmenta.historia_italica:1,urn:cite:lofts:fhg.promathion:1
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_rebus_tigranis.e_libro_primo:1,urn:cite:lofts:fhg.metrodorus_scepsius:1
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:2,urn:cite:lofts:fhg.metrodorus_scepsius:2
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:3,urn:cite:lofts:fhg.metrodorus_scepsius:3
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:4,urn:cite:lofts:fhg.metrodorus_scepsius:4
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:5,urn:cite:lofts:fhg.metrodorus_scepsius:5
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:6,urn:cite:lofts:fhg.metrodorus_scepsius:6
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:7,urn:cite:lofts:fhg.metrodorus_scepsius:7
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:7.a,urn:cite:lofts:fhg.metrodorus_scepsius:7.a
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:8,urn:cite:lofts:fhg.metrodorus_scepsius:8
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:9,urn:cite:lofts:fhg.metrodorus_scepsius:9
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:10,urn:cite:lofts:fhg.metrodorus_scepsius:10
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_historia:11,urn:cite:lofts:fhg.metrodorus_scepsius:11
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_consuetudine:12,urn:cite:lofts:fhg.metrodorus_scepsius:12
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_consuetudine:13,urn:cite:lofts:fhg.metrodorus_scepsius:13
urn:lofts:fhg.metrodorus_scepsius.metrodori_scepsii_fragmenta.de_aliptica:14,urn:cite:lofts:fhg.metrodorus_scepsius:14
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.chaldaica:,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.de_rebus_assyriorum:1,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:1
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.de_rebus_assyriorum:2,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:2
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.de_judaeis:,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.de_judaeis.ex_eupolemo:3,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:3
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.de_judaeis.ex_artapano:4,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:4
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.de_judaeis.molonis_narratio:5,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:5
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.de_judaeis.philonis_narratio:6,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:6
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.de_judaeis.cleodemi_et_malchi_narratio:7,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:7
